Station,State,District,Latitude,Longitude,rainfall_mm,timestamp,source_file
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,10.6,2016-01-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.15,2016-01-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.8,2016-01-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.9,2016-02-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,4.2,2016-02-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.1,2016-02-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.4,2016-03-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.9,2016-03-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,8.0,2016-03-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.1,2016-03-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,32.0,2016-03-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,36.0,2016-03-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.1,2016-04-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.9,2016-04-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,12.1,2016-04-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,11.1,2016-04-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.1,2016-04-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,12.1,2016-04-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,18.0,2016-04-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.5,2016-04-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,50.1,2016-04-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,73.9,2016-04-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,37.0,2016-04-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,12.1,2016-04-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.2,2016-04-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,0.4,2016-04-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.8,2016-04-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.5,2016-04-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.4,2016-04-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.2,2016-05-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,4.9,2016-05-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,70.2,2016-05-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,20.5,2016-05-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,15.4,2016-05-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,38.9,2016-05-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,18.1,2016-05-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.6,2016-05-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,12.0,2016-05-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,60.2,2016-05-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,17.1,2016-05-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,40.6,2016-05-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.2,2016-05-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,21.1,2016-05-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.2,2016-06-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.4,2016-06-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,34.5,2016-06-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.9,2016-06-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,51.6,2016-06-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,21.0,2016-06-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,58.5,2016-06-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,21.2,2016-06-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.8,2016-06-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.6,2016-06-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.2,2016-06-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.1,2016-06-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,18.8,2016-06-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,9.9,2016-06-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,38.5,2016-07-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,32.1,2016-07-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,61.4,2016-07-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,9.1,2016-07-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.1,2016-07-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.2,2016-07-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.8,2016-07-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.9,2016-07-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,36.1,2016-07-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,26.2,2016-07-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.1,2016-07-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,37.1,2016-07-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,38.2,2016-07-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.2,2016-07-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,25.1,2016-07-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,13.0,2016-07-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,40.1,2016-07-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,20.5,2016-07-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,12.4,2016-07-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,31.1,2016-07-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.9,2016-07-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,48.5,2016-07-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.2,2016-07-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,42.4,2016-08-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,0.5,2016-08-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.6,2016-08-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,91.0,2016-08-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.1,2016-08-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,0.9,2016-08-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,28.1,2016-08-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.2,2016-08-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,11.5,2016-08-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,11.1,2016-08-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.7,2016-08-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,20.1,2016-08-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,48.5,2016-09-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.5,2016-09-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,54.2,2016-09-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,21.5,2016-09-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.9,2016-09-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.1,2016-09-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.1,2016-09-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,73.5,2016-09-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,21.2,2016-09-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.9,2016-09-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,28.4,2016-09-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,23.1,2016-09-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.5,2016-09-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,55.7,2016-10-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,11.9,2016-10-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.9,2016-10-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.1,2016-10-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.9,2016-10-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,20.6,2016-10-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.3,2016-11-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,37.6,2016-11-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,49.1,2017-02-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,51.6,2017-02-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,61.8,2017-02-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,15.3,2017-02-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.5,2017-03-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.5,2017-03-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.8,2017-03-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,17.0,2017-03-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.0,2017-03-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,12.23,2017-03-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,11.0,2017-03-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.0,2017-03-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,13.1,2017-03-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,10.5,2017-03-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,65.0,2017-04-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.0,2017-04-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,0.15,2017-04-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.0,2017-04-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.0,2017-04-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,17.5,2017-04-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.2,2017-04-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,21.7,2017-04-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.6,2017-04-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,23.1,2017-04-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,68.9,2017-04-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.5,2017-04-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.9,2017-04-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,0.65,2017-04-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,0.55,2017-04-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.5,2017-05-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,0.68,2017-05-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.0,2017-05-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,4.5,2017-05-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.4,2017-05-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.4,2017-05-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.0,2017-05-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,4.5,2017-05-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,10.3,2017-05-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,15.6,2017-05-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,22.0,2017-05-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,11.1,2017-05-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,43.4,2017-05-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.4,2017-05-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,34.4,2017-05-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.5,2017-05-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,8.0,2017-06-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,43.0,2017-06-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,42.0,2017-06-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,3.0,2017-06-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.1,2017-06-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,40.0,2017-06-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.1,2017-06-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.5,2017-06-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,75.5,2017-06-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,7.1,2017-06-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,25.5,2017-06-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,85.4,2017-06-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,30.9,2017-06-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,2.0,2017-06-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,1.2,2017-06-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,5.0,2017-06-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,6.5,2017-06-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,4.1,2017-06-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Baghmari Tea State,Assam,SONITPUR,26.75116111,93.2286,45.0,2017-06-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
