SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
13880,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,19-08-2019 08:30,22.8
13881,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,24-08-2019 08:30,23.2
13882,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,29-08-2019 08:30,5.6
13883,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,31-08-2019 08:30,87.2
13884,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-09-2019 08:30,6.2
13885,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,03-09-2019 08:30,8.4
13886,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,04-09-2019 08:30,44.2
13887,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,08-09-2019 08:30,38.6
13888,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,09-09-2019 08:30,14.2
13889,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,10-09-2019 08:30,3.4
13890,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,12-09-2019 08:30,31.2
13891,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,13-09-2019 08:30,89.4
13892,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,14-09-2019 08:30,15.2
13893,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,15-09-2019 08:30,11.2
13894,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,16-09-2019 08:30,39.6
13895,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,17-09-2019 08:30,25.8
13896,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,18-09-2019 08:30,8.6
13897,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,21-09-2019 08:30,10.4
13898,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,22-09-2019 08:30,9.2
13899,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,23-09-2019 08:30,47.8
13900,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,24-09-2019 08:30,52.4
13901,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,25-09-2019 08:30,53
13902,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,26-09-2019 08:30,27.4
13903,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,27-09-2019 08:30,9.4
13904,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,29-09-2019 08:30,28.2
13905,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,30-09-2019 08:30,14.4
13906,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-10-2019 08:30,32.2
13907,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,08-10-2019 08:30,41.2
13908,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,09-10-2019 08:30,16.4
13909,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,12-10-2019 08:30,6.8
13910,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,13-10-2019 08:30,61.6
13911,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,26-10-2019 08:30,16.4
13912,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-11-2019 08:30,3.6
13913,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,06-11-2019 08:30,4.8
13914,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,20-11-2019 08:30,2.4
13915,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,06-01-2020 08:30,7.6
13916,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,26-02-2020 08:30,4.4
13917,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,27-02-2020 08:30,16.8
13918,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,04-03-2020 08:30,10.4
13919,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,15-03-2020 08:30,3.2
13920,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,21-03-2020 08:30,4.4
13921,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,22-03-2020 08:30,6.2
13922,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,23-03-2020 08:30,3.4
13923,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-04-2020 08:30,18.6
13924,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,03-04-2020 08:30,29.4
13925,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,04-04-2020 08:30,20.2
13926,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,05-04-2020 08:30,18.8
13927,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,07-04-2020 08:30,15.6
13928,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,08-04-2020 08:30,16.4
13929,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,09-04-2020 08:30,28.2
13930,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,17-04-2020 08:30,30.6
13931,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,22-04-2020 08:30,30.6
13932,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,26-04-2020 08:30,10.8
13933,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,28-04-2020 08:30,19.8
13934,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,29-04-2020 08:30,14.2
13935,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-05-2020 08:30,7.4
13936,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,06-05-2020 08:30,17.2
13937,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,14-05-2020 08:30,22.4
13938,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,15-05-2020 08:30,25.6
13939,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,16-05-2020 08:30,63.8
13940,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,17-05-2020 08:30,44.8
13941,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,21-05-2020 08:30,45.2
13942,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,22-05-2020 08:30,46.8
13943,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,23-05-2020 08:30,32.6
13944,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,24-05-2020 08:30,23.2
13945,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,25-05-2020 08:30,44.4
13946,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,26-05-2020 08:30,48.2
13947,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,27-05-2020 08:30,53.6
13948,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,31-05-2020 08:30,33.4
13949,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,08-06-2020 08:30,16.8
13950,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,10-06-2020 08:30,5.2
13951,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,11-06-2020 08:30,60.4
13952,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,16-06-2020 08:30,20.4
13953,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,17-06-2020 08:30,9.6
13954,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,18-06-2020 08:30,3.2
13955,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,22-06-2020 08:30,15.8
13956,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,25-06-2020 08:30,16.4
13957,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,26-06-2020 08:30,203.8
13958,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,27-06-2020 08:30,32.8
13959,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,28-06-2020 08:30,19.2
13960,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,29-06-2020 08:30,61.2
13961,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,30-06-2020 08:30,3.4
13962,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-07-2020 08:30,96.6
13963,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,02-07-2020 08:30,71.4
13964,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,03-07-2020 08:30,63.8
13965,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,04-07-2020 08:30,25.8
13966,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,05-07-2020 08:30,13.2
13967,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,06-07-2020 08:30,16.4
13968,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,07-07-2020 08:30,5.2
13969,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,09-07-2020 08:30,157.6
13970,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,10-07-2020 08:30,72.4
13971,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,11-07-2020 08:30,36.8
13972,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,12-07-2020 08:30,52.6
13973,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,13-07-2020 08:30,123.4
13974,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,14-07-2020 08:30,13.2
13975,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,15-07-2020 08:30,47.4
13976,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,16-07-2020 08:30,28.6
13977,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,17-07-2020 08:30,19.2
13978,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,18-07-2020 08:30,81.4
13979,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,20-07-2020 08:30,7.4
13980,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,21-07-2020 08:30,77.6
13981,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,22-07-2020 08:30,94.4
13982,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,23-07-2020 08:30,59.2
13983,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,24-07-2020 08:30,73.6
13984,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,27-07-2020 08:30,7.8
13985,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,28-07-2020 08:30,63.4
13986,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,29-07-2020 08:30,2.6
13987,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,30-07-2020 08:30,85.8
13988,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,31-07-2020 08:30,94.2
13989,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-08-2020 08:30,41.2
13990,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,09-08-2020 08:30,6.8
13991,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,10-08-2020 08:30,32.4
13992,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,11-08-2020 08:30,38.8
13993,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,12-08-2020 08:30,29.2
13994,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,13-08-2020 08:30,5.4
13995,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,16-08-2020 08:30,4.2
13996,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,17-08-2020 08:30,2.4
13997,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,18-08-2020 08:30,5.2
13998,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,19-08-2020 08:30,9.4
13999,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,20-08-2020 08:30,26.6
14000,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,21-08-2020 08:30,19.4
14001,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,24-08-2020 08:30,5.4
14002,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,25-08-2020 08:30,2.6
14003,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,30-08-2020 08:30,79.6
14004,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,31-08-2020 08:30,177.2
14005,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,01-09-2020 08:30,26.8
14006,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,05-09-2020 08:30,47.2
14007,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,06-09-2020 08:30,164.4
14008,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,07-09-2020 08:30,54.6
14009,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,08-09-2020 08:30,208.4
14010,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,09-09-2020 08:30,7.2
14011,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,11-09-2020 08:30,2.4
14012,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,13-09-2020 08:30,22.8
14013,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,14-09-2020 08:30,114.2
14014,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,15-09-2020 08:30,134.4
14015,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,16-09-2020 08:30,110.6
14016,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,17-09-2020 08:30,149.2
14017,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,22-09-2020 08:30,18.4
14018,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,23-09-2020 08:30,21.2
14019,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,25-09-2020 08:30,85.4
14020,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,26-09-2020 08:30,53.8
14021,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,27-09-2020 08:30,9.4
14022,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,03-10-2020 08:30,38.4
14023,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,05-10-2020 08:30,175.4
14024,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,06-10-2020 08:30,54.6
14025,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,07-10-2020 08:30,5.8
14026,Irrg. Divn Off. Bongaigaon,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.48756667,90.54334722,24-10-2020 08:30,31.2
